ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
STM,2021-07-03,500000000.0,1212000000,-7000000,8440000000.0,,,478000000,8655000000.0,65000000,2992000000,39000000.0,872000000.0,-272000000.0,271000000.0,4053000000.0,3749000000.0,258000000.0,2507000000,7891000000.0,322000000.0,5037000000.0,,485000000,-52000000.0,412000000,295000000.0,-154000000.0,-166000000.0,,412000000,413000000,191000000.0,-43000000.0,183000000.0,,,1571000000.0,326000000.0,61000000.0,2296000000.0,1780000000,,571000000.0,444000000.0,603000000.0,1184000000.0,-123000000.0,,1237000000.0,,160000000.0,442000000.0,650000000.0,3174000000.0,485000000,-13000000.0,1970000000.0,-1000000.0,11000000.0,-35000000.0,885000000.0,37000000.0,6799000000.0,1157000000.0,1366000000.0,15515000000.0,3476000000.0,688000000.0,-439000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors,,
STM,2021-10-02,350000000.0,1330000000,-57000000,7615000000.0,,,549000000,8508000000.0,73000000,3197000000,40000000.0,205000000.0,-325000000.0,397000000.0,4476000000.0,3112000000.0,264000000.0,2591000000,7743000000.0,318000000.0,5172000000.0,,606000000,-55000000.0,474000000,-637000000.0,-40000000.0,-126000000.0,,474000000,476000000,145000000.0,-36000000.0,-1024000000.0,,,1611000000.0,327000000.0,62000000.0,2459000000.0,1867000000,,513000000.0,433000000.0,894000000.0,1239000000.0,-13000000.0,,1280000000.0,,154000000.0,447000000.0,573000000.0,2478000000.0,606000000,-10000000.0,1969000000.0,-1000000.0,14000000.0,-1205000000.0,851000000.0,38000000.0,6300000000.0,1157000000.0,1352000000.0,14870000000.0,2851000000.0,681000000.0,-438000000.0,STMicroelectronics N.V.,USD,Technology,Semiconductors,,
STZ,2021-02-28,,1043300000,-104800000,3044500000.0,,-1000000.0,485300000,13598900000.0,94700000,1953000000,5300000.0,24600000.0,555300000.0,-3125300000.0,15117800000.0,460600000.0,75800000.0,1362900000,3073300000.0,7793500000.0,6299500000.0,-16500000.0,590100000,-143800000.0,382900000,307700000.0,103700000.0,-410600000.0,15700000.0,382900000,390600000,-5000000.0,-400000.0,-547300000.0,,,1088500000.0,453600000.0,330200000.0,10402200000.0,909700000,,-335500000.0,,442900000.0,225700000.0,118500000.0,,2628700000.0,,-7400000.0,2732100000.0,163400000.0,1604200000.0,590100000,-89800000.0,1291100000.0,1400000.0,-242500000.0,-691900000.0,1022400000.0,4606500000.0,13175700000.0,2200000.0,460000000.0,27104800000.0,1269100000.0,2492500000.0,-396900000.0,"Constellation Brands, Inc.",USD,Consumer Defensive,Beverages—Wineries & Distilleries,-77.418,42.9866
STZ,2021-05-31,,1121900000,-1655300000,3313100000.0,,-1000000.0,-910800000,12261600000.0,-13500000,2026500000,1485900000.0,523600000.0,-116600000.0,-3423400000.0,14063600000.0,503800000.0,76000000.0,1282000000,1720900000.0,7808900000.0,5392200000.0,-10600000.0,744500000,-146700000.0,-908100000,43200000.0,-136700000.0,-410600000.0,12500000.0,-908100000,-897300000,-8500000.0,-1000000.0,-1100000.0,,,922800000.0,378400000.0,336000000.0,9900000000.0,904600000,,-236600000.0,,716000000.0,6300000.0,-82300000.0,,3214000000.0,,-73400000.0,2731800000.0,74400000.0,1619200000.0,744500000,-86700000.0,1377600000.0,300000.0,354600000.0,-556500000.0,1617200000.0,3732400000.0,13594800000.0,2200000.0,821100000.0,26192400000.0,2062800000.0,2591000000.0,-113900000.0,"Constellation Brands, Inc.",USD,Consumer Defensive,Beverages—Wineries & Distilleries,-77.418,42.9866
STZ,2021-08-31,,1229600000,-595100000,2943700000.0,,-1000000.0,143200000,11192700000.0,131300000,2371100000,589500000.0,,-260500000.0,-4380000000.0,13922200000.0,103400000.0,86300000.0,1632800000,664100000.0,7798900000.0,5505400000.0,-45400000.0,738300000,-142600000.0,1500000,-400400000.0,-51100000.0,-904200000.0,10400000.0,1500000,11900000,-20100000.0,7100000.0,131900000.0,,,972800000.0,484200000.0,331900000.0,10068300000.0,1141500000,,-290400000.0,,809900000.0,6000000.0,33000000.0,,3055000000.0,,79700000.0,2729700000.0,72400000.0,1648300000.0,738300000,-95800000.0,1339000000.0,100000.0,35900000.0,-949900000.0,1546900000.0,3307600000.0,13815700000.0,2200000.0,840400000.0,25340300000.0,2187100000.0,2448000000.0,-239500000.0,"Constellation Brands, Inc.",USD,Consumer Defensive,Beverages—Wineries & Distilleries,-77.418,42.9866
STZ,2021-11-30,,1225800000,-258000000,3376600000.0,,-1000000.0,580100000,11238300000.0,99300000,2320600000,320600000.0,,-297100000.0,-4797300000.0,14251600000.0,361300000.0,86300000.0,1482500000,633500000.0,7848100000.0,5519300000.0,-15900000.0,838100000,-141200000.0,470800000,257900000.0,53000000.0,-85500000.0,136800000.0,470800000,480800000,,-18700000.0,-255700000.0,,,917800000.0,406400000.0,308100000.0,10071000000.0,1094800000,,-623100000.0,,918200000.0,351600000.0,-169100000.0,,2977300000.0,,79900000.0,2756700000.0,42500000.0,1781800000.0,838100000,-88000000.0,1518900000.0,-1700000.0,74300000.0,-361500000.0,1648500000.0,3049300000.0,13980900000.0,2200000.0,945400000.0,25527300000.0,2248600000.0,2414200000.0,-245300000.0,"Constellation Brands, Inc.",USD,Consumer Defensive,Beverages—Wineries & Distilleries,-77.418,42.9866
SU,2020-12-31,,3989000000,398000000,9386000000.0,,-143000000.0,-441000000,35757000000.0,-273000000,6615000000,-377000000.0,1413000000.0,-1073000000.0,877000000.0,9145000000.0,1885000000.0,1766000000.0,7454000000,32429000000.0,2892000000.0,70416000000.0,-2000000.0,-839000000,-320000000.0,-168000000,396000000.0,,-318000000.0,3000000.0,-168000000,-168000000,-23000000.0,156000000.0,1010000000.0,,,3731000000.0,2542000000.0,,13812000000.0,2626000000,,877000000.0,,814000000.0,821000000.0,,,1163000000.0,,-407000000.0,436000000.0,153000000.0,591000000.0,-839000000,-245000000.0,3617000000.0,-33000000.0,0.0,688000000.0,21862000000.0,323000000.0,48859000000.0,25144000000.0,4226000000.0,84616000000.0,10549000000.0,209000000.0,-967000000.0,Suncor Energy Inc.,USD,Energy,Oil & Gas Integrated,-113.6931,51.0708
SU,2021-03-31,,5694000000,-48000000,9881000000.0,,-34000000.0,1114000000,36325000000.0,293000000,8679000000,-275000000.0,377000000.0,-836000000.0,836000000.0,10095000000.0,1762000000.0,1564000000.0,7517000000,32927000000.0,,68477000000.0,-2000000.0,1162000000,-319000000.0,821000000,-123000000.0,,-318000000.0,3000000.0,821000000,821000000,-7000000.0,119000000.0,-986000000.0,,,4071000000.0,2915000000.0,,15078000000.0,2985000000,,836000000.0,,2345000000.0,725000000.0,,,1420000000.0,,235000000.0,3398000000.0,137000000.0,600000000.0,1162000000,-233000000.0,3911000000.0,-7000000.0,0.0,-1625000000.0,20126000000.0,,46851000000.0,24794000000.0,5409000000.0,83176000000.0,9067000000.0,183000000.0,-803000000.0,Suncor Energy Inc.,USD,Energy,Oil & Gas Integrated,-113.6931,51.0708
SU,2021-06-30,,5582000000,-50000000,10754000000.0,,221000000.0,1088000000,36209000000.0,220000000,9159000000,-95000000.0,598000000.0,-1133000000.0,781000000.0,10375000000.0,2035000000.0,1589000000.0,8021000000,32774000000.0,,68464000000.0,-3000000.0,1138000000,-315000000.0,868000000,273000000.0,,-643000000.0,3000000.0,868000000,868000000,-9000000.0,186000000.0,285000000.0,,,4373000000.0,2734000000.0,,14712000000.0,3577000000,,781000000.0,,2086000000.0,941000000.0,,,1444000000.0,,-276000000.0,3435000000.0,153000000.0,604000000.0,1138000000,-233000000.0,4193000000.0,-7000000.0,0.0,-673000000.0,20355000000.0,,47888000000.0,24449000000.0,5876000000.0,84097000000.0,10313000000.0,177000000.0,-1347000000.0,Suncor Energy Inc.,USD,Energy,Oil & Gas Integrated,-113.6931,51.0708
SU,2021-09-30,,5888000000,-503000000,10954000000.0,,-2000000.0,1314000000,36300000000.0,437000000,10145000000,302000000.0,611000000.0,-1188000000.0,842000000.0,10874000000.0,2309000000.0,1462000000.0,8328000000,32816000000.0,,68256000000.0,-2000000.0,1817000000,-309000000.0,877000000,274000000.0,,-704000000.0,,877000000,877000000,27000000.0,59000000.0,-2254000000.0,,,4156000000.0,2783000000.0,,13998000000.0,4257000000,,842000000.0,,4718000000.0,2067000000.0,,,1456000000.0,,2077000000.0,3484000000.0,410000000.0,608000000.0,1817000000,-228000000.0,4079000000.0,13000000.0,0.0,-3269000000.0,20153000000.0,,47850000000.0,23976000000.0,6650000000.0,84150000000.0,11126000000.0,166000000.0,-1221000000.0,Suncor Energy Inc.,USD,Energy,Oil & Gas Integrated,-113.6931,51.0708
SWK,2021-01-02,,1568300000,-218000000,6036000000.0,,-5300000.0,535100000,9559600000.0,67400000,4407600000,48000000.0,90900000.0,-92800000.0,-3263000000.0,7547600000.0,1381000000.0,147000000.0,3654500000,-4533900000.0,10038100000.0,2576600000.0,-160400000.0,753100000,-120200000.0,467300000,702200000.0,-39600000.0,-15000000.0,53200000.0,458000000,467700000,-4100000.0,-23900000.0,-415200000.0,,,1512200000.0,835300000.0,6800000.0,4245400000.0,2839300000,,-1713700000.0,,1421900000.0,615800000.0,-401500000.0,,860200000.0,,890600000.0,4055400000.0,34700000.0,4832700000.0,753100000,-53400000.0,2737400000.0,30700000.0,310100000.0,-657600000.0,3300600000.0,,12499900000.0,442300000.0,2446400000.0,23566300000.0,4558300000.0,,-138600000.0,"Stanley Black & Decker, Inc.",USD,Industrials,Tools & Accessories,-72.7908,41.6867
SWK,2021-04-03,,1569500000,-142900000,6523000000.0,,-52400000.0,606300000,9901800000.0,119500000,4197100000,-1400000.0,38700000.0,-147900000.0,-3298800000.0,7915500000.0,949200000.0,144000000.0,3447900000,-4063400000.0,9975100000.0,2511300000.0,-24000000.0,749200000,-119500000.0,487400000,-439600000.0,,-14900000.0,64100000.0,478000000,486800000,-7000000.0,-12600000.0,-700000.0,,,1994800000.0,827400000.0,3000000.0,4245700000.0,2627600000,,-1811400000.0,,-157800000.0,137500000.0,,,876500000.0,,-787800000.0,3990100000.0,21600000.0,4842800000.0,749200000,-47500000.0,3137400000.0,-38900000.0,0.0,-95000000.0,3247800000.0,,12471200000.0,442300000.0,2653200000.0,23876000000.0,4578400000.0,,-88300000.0,"Stanley Black & Decker, Inc.",USD,Industrials,Tools & Accessories,-72.7908,41.6867
SWK,2021-07-03,,1545700000,-88900000,6555700000.0,,1600000.0,532200000,10334000000.0,73700000,4300900000,-2800000.0,63500000.0,-108800000.0,-3183500000.0,8258600000.0,440400000.0,142400000.0,3679800000,-3600700000.0,9989300000.0,2515900000.0,-17900000.0,621100000,-121100000.0,459500000,-509200000.0,,-2400000.0,36300000.0,454700000,458500000,-4000000.0,46600000.0,1800000.0,,,1994700000.0,878900000.0,2000000.0,4246200000.0,2755200000,,-1787000000.0,,444400000.0,120900000.0,,,956600000.0,,-154700000.0,3945400000.0,32700000.0,4816600000.0,621100000,-46500000.0,3679500000.0,8500000.0,0.0,-853300000.0,2813000000.0,,12876900000.0,442300000.0,2998700000.0,23962900000.0,5402500000.0,,-105100000.0,"Stanley Black & Decker, Inc.",USD,Industrials,Tools & Accessories,-72.7908,41.6867
SWK,2021-10-02,,1396500000,-72000000,6876400000.0,,-1100000.0,413700000,10566300000.0,-400000,4263200000,-9900000.0,60600000.0,-143000000.0,-3265100000.0,8546800000.0,292700000.0,144200000.0,3777500000,-3270700000.0,9944100000.0,2512900000.0,-20700000.0,485700000,-126000000.0,414200000,-146100000.0,,-2800000.0,7700000.0,414600000,414100000,-3500000.0,36000000.0,149600000.0,,,1989000000.0,871200000.0,1900000.0,4246900000.0,2866700000,,-1874800000.0,,4600000.0,104400000.0,,,1100300000.0,,-543900000.0,3892900000.0,41000000.0,4842300000.0,485700000,-45800000.0,4134400000.0,-15500000.0,0.0,7800000.0,2745600000.0,,13008400000.0,442300000.0,3055700000.0,24326600000.0,5580800000.0,,-129100000.0,"Stanley Black & Decker, Inc.",USD,Industrials,Tools & Accessories,-72.7908,41.6867
SWKS,2021-01-01,401400000.0,761700000,200000,2575200000.0,,,570900000,4414900000.0,61600000,1510000000,43800000.0,,-111000000.0,-4344600000.0,5246700000.0,617200000.0,86400000.0,939300000,3178700000.0,1189800000.0,1477800000.0,-7300000.0,570700000,-83000000.0,509300000,50500000.0,-296300000.0,-243300000.0,2700000.0,509300000,509300000,12200000.0,,1489700000.0,,,689900000.0,66600000.0,,,748300000,,-7700000.0,121600000.0,485100000.0,127200000.0,88900000.0,,129900000.0,,30600000.0,46400000.0,148200000.0,3471600000.0,570700000,-2600000.0,718500000.0,,22400000.0,-323600000.0,342400000.0,700000.0,1004900000.0,41200000.0,264600000.0,5419800000.0,507600000.0,56400000.0,-118900000.0,"Skyworks Solutions, Inc.",USD,Technology,Semiconductors,-117.8417,33.6425
SWKS,2021-04-02,359700000.0,578400000,800000,2804700000.0,,,375500000,4712300000.0,50500000,1171800000,53400000.0,,-103900000.0,-4348300000.0,5489100000.0,1059900000.0,89300000.0,797100000,3483400000.0,1189800000.0,1564600000.0,-7300000.0,374700000,-82600000.0,325000000,442700000.0,190900000.0,-3600000.0,17100000.0,325000000,325000000,38600000.0,,1489700000.0,,,499000000.0,70200000.0,,,593400000,,-7800000.0,130700000.0,615700000.0,128000000.0,-27100000.0,,132200000.0,,2900000.0,39100000.0,146300000.0,3530200000.0,374700000,-2600000.0,739800000.0,,-18700000.0,-69100000.0,335400000.0,4000000.0,1022100000.0,41300000.0,276200000.0,5734400000.0,538400000.0,59000000.0,-140900000.0,"Skyworks Solutions, Inc.",USD,Technology,Semiconductors,-117.8417,33.6425
SWKS,2021-07-02,129200000.0,558600000,-4100000,4521900000.0,,,336200000,5002800000.0,-1600000,1116400000,44700000.0,,113900000.0,-8100000.0,4952100000.0,2845000000.0,91000000.0,776100000,3778300000.0,1189800000.0,1614800000.0,-7300000.0,340300000,-82500000.0,337800000,1785100000.0,-71500000.0,-2300000.0,700000.0,337800000,337800000,230400000.0,,1489700000.0,,,570500000.0,85100000.0,,1487100000.0,557800000,,-8000000.0,130800000.0,272900000.0,118800000.0,-67700000.0,,121100000.0,,-79400000.0,34700000.0,168500000.0,17500000.0,340300000,-2600000.0,808700000.0,,18100000.0,1398300000.0,275300000.0,3900000.0,2483400000.0,41300000.0,319500000.0,7486200000.0,578300000.0,58000000.0,-115000000.0,"Skyworks Solutions, Inc.",USD,Technology,Semiconductors,-117.8417,33.6425
SWKS,2021-10-01,137200000.0,613700000,-60400000,2865400000.0,,,316200000,5297100000.0,-10100000,1310900000,66300000.0,,-3032200000.0,-9600000.0,5185800000.0,882900000.0,101500000.0,934300000,1421800000.0,2176700000.0,1667700000.0,1500000.0,376600000,-92500000.0,326300000,-1962100000.0,-220800000.0,-1600000.0,15900000.0,326300000,326300000,-11300000.0,,748500000.0,,,756200000.0,59800000.0,,2235600000.0,697200000,,-7900000.0,149200000.0,398300000.0,254200000.0,-35300000.0,,175200000.0,,121400000.0,1698600000.0,204100000.0,79600000.0,376600000,-10800000.0,885000000.0,,37800000.0,671800000.0,255000000.0,7100000.0,3293600000.0,41300000.0,236000000.0,8590700000.0,658500000.0,119500000.0,-263000000.0,"Skyworks Solutions, Inc.",USD,Technology,Semiconductors,-117.8417,33.6425
SWM,2021-03-31,,80800000,-5300000,428100000.0,,300000.0,29000000,652900000.0,7400000,288200000,4700000.0,2700000.0,-7300000.0,-115700000.0,670900000.0,63700000.0,16900000.0,253900000,-53700000.0,401800000.0,324100000.0,-3000000.0,34300000,-13800000.0,21600000,9000000.0,-27700000.0,-3100000.0,,21400000,21600000,,,24400000.0,,,173600000.0,42700000.0,,615500000.0,207400000,,-115700000.0,3800000.0,12700000.0,20900000.0,1800000.0,,68700000.0,,-18300000.0,304800000.0,17500000.0,94600000.0,34300000,-2900000.0,173300000.0,-900000.0,11300000.0,4500000.0,158100000.0,60000000.0,934600000.0,3100000.0,66600000.0,1587500000.0,157700000.0,200000.0,-7100000.0,"Schweitzer-Mauduit International, Inc.",USD,Basic Materials,Paper & Paper Products,,
SWM,2021-06-30,,88100000,-17200000,578700000.0,,-1200000.0,5300000,653000000.0,3500000,377800000,-2200000.0,18300000.0,-641700000.0,-106300000.0,658900000.0,65900000.0,28000000.0,355300000,-555400000.0,666700000.0,476300000.0,-11500000.0,22500000,-13800000.0,1800000,2200000.0,13500000.0,-300000.0,,1700000,1800000,,,661500000.0,,,246600000.0,60200000.0,,1250400000.0,289700000,,-106300000.0,5400000.0,7100000.0,16900000.0,-12900000.0,,95900000.0,,14000000.0,541700000.0,19000000.0,97300000.0,22500000,-13100000.0,247000000.0,600000.0,-22500000.0,636200000.0,257500000.0,64000000.0,1770300000.0,3100000.0,113400000.0,2423300000.0,244400000.0,,-9200000.0,"Schweitzer-Mauduit International, Inc.",USD,Basic Materials,Paper & Paper Products,,
SWM,2021-09-30,,85700000,-11000000,609800000.0,,-1100000.0,13700000,635700000.0,1500000,383600000,-9700000.0,18000000.0,-9300000.0,-123900000.0,657200000.0,73600000.0,25300000.0,358900000,-550800000.0,660000000.0,467500000.0,-100000.0,24700000,-13900000.0,12200000,7700000.0,-16200000.0,-300000.0,,12000000,12200000,,,24300000.0,,,256400000.0,55300000.0,,1274300000.0,297900000,,-123900000.0,5700000.0,7700000.0,14400000.0,-18500000.0,,90600000.0,,1900000.0,526500000.0,18300000.0,99300000.0,24700000,-15300000.0,261300000.0,-1000000.0,10300000.0,10300000.0,245500000.0,65400000.0,1784100000.0,3100000.0,116700000.0,2419800000.0,246600000.0,100000.0,-7500000.0,"Schweitzer-Mauduit International, Inc.",USD,Basic Materials,Paper & Paper Products,,
SWM,2021-12-31,,76400000,16800000,594600000.0,,-300000.0,31500000,682200000.0,-21800000,390400000,-54400000.0,2700000.0,21800000.0,-119000000.0,696400000.0,74700000.0,19000000.0,375700000,-493900000.0,648300000.0,489000000.0,,14700000,-13800000.0,53300000,1100000.0,2300000.0,-300000.0,,52700000,53300000,,,-37000000.0,,,247600000.0,56300000.0,,1266900000.0,314000000,,-119000000.0,5400000.0,30600000.0,2600000.0,-1800000.0,,92700000.0,,3100000.0,527800000.0,12800000.0,101700000.0,14700000,-14800000.0,259500000.0,-200000.0,4400000.0,-51100000.0,219100000.0,67900000.0,1738100000.0,3100000.0,116000000.0,2420300000.0,231100000.0,33900000.0,-12100000.0,"Schweitzer-Mauduit International, Inc.",USD,Basic Materials,Paper & Paper Products,,
TAP,2020-12-31,,895200000,-1591800000,2418800000.0,,1900000.0,-1337300000,12365000000.0,36600000,2294300000,1459600000.0,1049700000.0,37700000.0,-1639200000.0,6544200000.0,770100000.0,190800000.0,2039800000,-7342100000.0,6151000000.0,4386500000.0,-31800000.0,254500000,-200000.0,-1369800000,38800000.0,160800000.0,,100000.0,-1369800000,-1373900000,,,-197400000.0,,,687100000.0,640700000.0,256300000.0,7322100000.0,1399100000,,-1167800000.0,,202500000.0,424500000.0,-46200000.0,,818700000.0,,-144400000.0,13556100000.0,297300000.0,6937800000.0,254500000,-56800000.0,664300000.0,27700000.0,-50100000.0,-229100000.0,3311800000.0,,14709800000.0,522200000.0,1732700000.0,27331100000.0,3909600000.0,,-118400000.0,Molson Coors Beverage Company,USD,Consumer Defensive,Beverages—Brewers,-105.1915,39.7305
TAP,2021-03-31,,731000000,-74800000,2365900000.0,,16800000.0,126300000,12580800000.0,44300000,1898400000,-100900000.0,1028500000.0,-84600000.0,-1516800000.0,6628300000.0,532700000.0,202300000.0,1697300000,-7055300000.0,6153900000.0,4275200000.0,,201100000,-200000.0,84100000,-237400000.0,,,4500000.0,84100000,82000000,,,40500000.0,,,717200000.0,529900000.0,253200000.0,7176200000.0,1167400000,,-1045400000.0,,-190900000.0,66000000.0,,,886400000.0,,-378200000.0,13482200000.0,369600000.0,6947100000.0,201100000,-68200000.0,746400000.0,-6900000.0,0.0,45000000.0,3394600000.0,,14329600000.0,522200000.0,2393200000.0,27163600000.0,3596300000.0,,-102500000.0,Molson Coors Beverage Company,USD,Consumer Defensive,Beverages—Brewers,-105.1915,39.7305
TAP,2021-06-30,,1271500000,-80200000,3602100000.0,,-8200000.0,522600000,12984800000.0,132300000,2939400000,24100000.0,1574100000.0,-115500000.0,-1509500000.0,7016900000.0,1308900000.0,201600000.0,2336600000,-6670400000.0,6156900000.0,4307700000.0,,602800000,-200000.0,388600000,776200000.0,,,100000.0,388600000,390300000,,,-48700000.0,,,1086700000.0,668700000.0,251600000.0,6728800000.0,1667900000,,-1038100000.0,,939400000.0,72300000.0,,,954900000.0,,323800000.0,13498300000.0,457000000.0,6955200000.0,602800000,-70700000.0,749500000.0,1200000.0,0.0,-48900000.0,3498700000.0,,15283500000.0,522200000.0,3176800000.0,28519900000.0,4891900000.0,,-109400000.0,Molson Coors Beverage Company,USD,Consumer Defensive,Beverages—Brewers,-105.1915,39.7305
TAP,2021-09-30,,1193600000,-61100000,2919900000.0,,-22400000.0,480600000,13275500000.0,26800000,2822700000,-136600000.0,572500000.0,-153000000.0,-1605900000.0,7395800000.0,616300000.0,200300000.0,2281000000,-6221900000.0,6151800000.0,4238600000.0,,541700000,-73700000.0,453000000,-692600000.0,,,100000.0,453000000,453800000,,,-972100000.0,,,991600000.0,651900000.0,247000000.0,6685900000.0,1629100000,,-1134500000.0,,519200000.0,40400000.0,,,987600000.0,,800000.0,13345600000.0,505500000.0,6963500000.0,541700000,-63700000.0,806500000.0,-13100000.0,0.0,-1045700000.0,3498300000.0,,14121000000.0,522100000.0,3064000000.0,27643500000.0,3779800000.0,,-151500000.0,Molson Coors Beverage Company,USD,Consumer Defensive,Beverages—Brewers,-105.1915,39.7305
TDS,2021-03-31,3000000.0,726000000,-12000000,2642000000.0,,2000000.0,102000000,4844000000.0,31000000,1318000000,41000000.0,6000000.0,-1480000000.0,-475000000.0,2830000000.0,1042000000.0,224000000.0,1204000000,160000000.0,547000000.0,4956000000.0,-21000000.0,114000000,-20000000.0,59000000,-373000000.0,-1000000.0,-4000000.0,,57000000,71000000,3000000.0,,567000000.0,,,1285000000.0,388000000.0,812000000.0,3991000000.0,592000000,,-3000000.0,,165000000.0,365000000.0,8000000.0,147000000.0,628000000.0,,-51000000.0,4137000000.0,53000000.0,2488000000.0,114000000,-53000000.0,145000000.0,,-115000000.0,942000000.0,1448000000.0,497000000.0,7343000000.0,1000000.0,360000000.0,13407000000.0,963000000.0,,-220000000.0,"Telephone and Data Systems, Inc.",USD,Communication Services,Telecom Services,-87.6321,41.8829
