ticker,date2,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE,ebitda,EnterpriseValue
ROP,2021,12/31/21,,3917400000,-308700000,2421100000,,109600000,1271000000,11563800000,288400000,5777800000,114400000,799200000,-142900000,-200700000,9455600000,351500000,634100000,4198100000,-9119200000,14094500000,323800000,-6500000,1579700000,-236400000,1152600000,43200000,-119600000,,79400000,1152600000,982600000,,,-1650000000,,,962400000,1809300000,,7122600000,1860400000,170000000,-183100000,528400000,2011900000,1545000000,-13900000,,286000000,,,6588500000,931100000,2307800000,1579700000,-234100000,176100000,-12300000,230800000,-1813500000,1724800000,,12150100000,1100000,150800000,23713900000,3121800000,101100000,-32900000,"Roper Technologies, Inc.",USD,Industrials,Specialty Industrial Machinery,7973200000,-700700000,839400000,1949300000,-1813500000,2011900000,,2213800000,19185500000
RS,2018,12/31/18,,3281500000,-124300000,3285000000,,7300000,850600000,4671600000,208800000,11534500000,82400000,65200000,-281000000,-102700000,4637900000,128200000,215200000,10559600000,1728800000,1870800000,1729900000,-51800000,974900000,-145300000,633700000,-26200000,-153300000,-484900000,2800000,633700000,641800000,,,278100000,,,1258200000,2091400000,7900000,2138500000,8253000000,,-102700000,,664600000,,-88800000,,87200000,,-14000000,1072000000,,,974900000,-86200000,1817100000,-5900000,-10600000,-403900000,527800000,,3365400000,136400000,338800000,8044900000,699100000,,-239900000,Reliance Steel & Aluminum Co.,USD,Basic Materials,Steel,2203700000,2585900000,1242300000,424700000,-403900000,664600000,29200000,1190100000,6747100000
RS,2019,12/31/19,,3329400000,-83100000,3010200000,,-7100000,929300000,5206600000,223200000,10973800000,101400000,64900000,-419100000,-105100000,5189500000,174300000,219300000,9961400000,2171700000,2003800000,1996700000,-21400000,1012400000,-151300000,701500000,46100000,178100000,-50000000,,701500000,706100000,,,-617900000,,,1105000000,2097700000,7500000,1523600000,7644400000,,-105100000,,1301500000,,211800000,,89300000,,31900000,1031100000,,,1012400000,-85000000,1645700000,4300000,-142500000,-840600000,568600000,,2917000000,122200000,275000000,8131100000,675300000,,-242200000,Reliance Steel & Aluminum Co.,USD,Basic Materials,Steel,1790500000,2334900000,1067800000,1059300000,-840600000,1301500000,8000000,1231700000,6822800000
RS,2020,12/31/20,,2813300000,-223200000,3112800000,,-16200000,478200000,5115400000,105800000,8811900000,176300000,6000000,-188400000,-77900000,5193200000,683500000,227300000,8110500000,2233100000,1935200000,1996200000,-40400000,701400000,-164100000,369100000,509200000,136800000,-337300000,,369100000,372400000,,,58800000,,,928400000,1884600000,7300000,1638900000,5998600000,,-77900000,,1173000000,,227500000,,115500000,,79400000,947100000,,,701400000,-62900000,1420400000,7600000,-43400000,-483000000,578100000,,2984100000,100000,259300000,8106800000,613000000,,-172000000,Reliance Steel & Aluminum Co.,USD,Basic Materials,Steel,1850000000,2499800000,926300000,1001000000,-483000000,1173000000,6700000,928700000,6281900000
RS,2021,12/31/21,,4504000000,-82600000,4160100000,,-12400000,1883100000,6086500000,465700000,14093300000,65900000,5000000,-652300000,-68900000,6155300000,300500000,230200000,12127600000,2901200000,2107600000,2061400000,-26900000,1965700000,-177000000,1413000000,-383000000,-656100000,-323500000,,1413000000,1417400000,,,-1500000,,,1683000000,2308100000,7200000,1642000000,9589300000,,-68900000,,799400000,64300000,-505900000,,129200000,,26200000,1077700000,,,1965700000,-62700000,2065000000,-1200000,226100000,-528900000,572800000,,3442300000,100000,453900000,9536000000,1065000000,,-236600000,Reliance Steel & Aluminum Co.,USD,Basic Materials,Steel,1868100000,3095100000,1683000000,562800000,-528900000,799400000,36000000,2195900000,7654100000
RTX,2018,12/31/18,,7236000000,-1144000000,35503000000,,243000000,2504000000,38446000000,1098000000,34701000000,-1046000000,2876000000,-16973000000,-41891000000,57823000000,6152000000,1896000000,31053000000,-36090000000,48112000000,12297000000,-23000000,3648000000,-2170000000,5269000000,-2806000000,-1798000000,-325000000,36000000,5269000000,1406000000,,-383000000,10447000000,,,17757000000,2093000000,2273000000,41120000000,27465000000,4053000000,-9409000000,1878000000,6322000000,7102000000,-417000000,914000000,8852000000,,-645000000,26424000000,1511000000,,3648000000,-1182000000,10083000000,-120000000,3063000000,7965000000,20932000000,,93492000000,22514000000,11080000000,1.34211E+11,31368000000,1646000000,-1467000000,Raytheon Technologies Corporation,USD,Industrials,Aerospace & Defense,45537000000,4135000000,14271000000,4020000000,7965000000,6322000000,,5544000000,77831000000
RTX,2019,12/31/19,,10932000000,-1623000000,61577000000,,-339000000,4152000000,41774000000,421000000,45349000000,1135000000,3258000000,-3092000000,-42839000000,61594000000,4937000000,2708000000,39574000000,-19308000000,36609000000,11574000000,-182000000,5775000000,-2442000000,5537000000,1208000000,-591000000,-151000000,27000000,5537000000,3731000000,,-235000000,-1816000000,,,13205000000,2940000000,2552000000,37625000000,34417000000,2027000000,-10213000000,2452000000,8883000000,23739000000,-1267000000,1519000000,1919000000,,-984000000,24473000000,34388000000,,5775000000,-1711000000,9047000000,-19000000,2345000000,-4564000000,9901000000,,95289000000,23019000000,7816000000,1.39615E+11,46594000000,,-1868000000,Raytheon Technologies Corporation,USD,Industrials,Aerospace & Defense,46336000000,2911000000,13524000000,6276000000,-4564000000,8883000000,,8483000000,83173000000
RTX,2020,12/31/20,,9017000000,-4838000000,43376000000,,-364000000,-2353000000,72163000000,575000000,56587000000,2158000000,550000000,3102000000,-14190000000,49423000000,8802000000,4156000000,54102000000,-22661000000,54285000000,16842000000,13609000000,2485000000,-2732000000,-3519000000,1412000000,1381000000,-47000000,15000000,-3519000000,-2928000000,,-166000000,-16119000000,,,19185000000,4116000000,1721000000,30962000000,47570000000,-410000000,-3783000000,2582000000,3606000000,13958000000,412000000,1981000000,3967000000,,-445000000,40539000000,5978000000,,2485000000,-1408000000,9411000000,-22000000,-537000000,-5274000000,19879000000,,88269000000,36930000000,8639000000,1.62153E+11,35848000000,,-1795000000,Raytheon Technologies Corporation,USD,Industrials,Aerospace & Defense,33339000000,7528000000,9254000000,1639000000,-5274000000,3606000000,,6641000000,96700000000
SAN,2018,12/31/18,15601000000,39326000000,-2558000000,3.03332E+11,,1578000000,14201000000,96472000000,4886000000,39326000000,17452000000,64020000000,3148000000,-22413000000,59774000000,24658000000,1272000000,22567000000,67912000000,25466000000,24594000000,-925000000,16759000000,-3118000000,7810000000,2668000000,,-1026000000,989000000,7250000000,9315000000,2316000000,2770000000,779000000,,,10082000000,19797000000,10889000000,1.82362E+11,0,,-22354000000,,3416000000,22774000000,,,9.24059E+11,,-41743000000,3094000000,89097000000,50993000000,0,,5481000000,-595000000,0,-3301000000,43688000000,1.78726E+11,1.35191E+12,8118000000,9.69728E+11,1.45927E+12,1.12586E+12,23258000000,-10726000000,"Banco Santander, S.A.",USD,Financial Services,Banks—Diversified,2.46619E+11,,,-8779000000,-3301000000,3416000000,3670000000,18031000000,3.18433E+11
SAN,2019,12/31/19,,40936000000,-4610000000,2.961E+11,,180000000,12543000000,1.00071E+11,4427000000,40936000000,19997000000,86831000000,-7229000000,-22245000000,61561000000,25714000000,2127000000,23783000000,72384000000,24246000000,34262000000,-2335000000,17153000000,-3773000000,6515000000,-12596000000,,-928000000,947000000,5920000000,8116000000,623000000,4026000000,-4033000000,,,9956000000,19757000000,10588000000,1.75146E+11,0,,-22214000000,,3389000000,21873000000,,,9.9672E+11,,-4517000000,3441000000,75469000000,52446000000,0,,4490000000,1366000000,0,-10122000000,45598000000,1.67926E+11,1.41204E+12,8309000000,1.00081E+12,1.5227E+12,1.18695E+12,22758000000,-12766000000,"Banco Santander, S.A.",USD,Financial Services,Banks—Diversified,2.67085E+11,,,-10754000000,-10122000000,3389000000,4091000000,19280000000,3.41442E+11
SAN,2020,12/31/20,,31840000000,-13218000000,3.4669E+11,,,-2076000000,81476000000,5632000000,31840000000,33143000000,64557000000,-7220000000,-30919000000,51712000000,16792000000,2018000000,20698000000,65568000000,12471000000,31772000000,-2187000000,11142000000,,-8771000000,52772000000,,-758000000,721000000,-9323000000,-7708000000,-343000000,2912000000,315000000,,,8146000000,17786000000,9846000000,1.70712E+11,0,,-30850000000,,66153000000,24266000000,,,9.61029E+11,,47596000000,3437000000,1.37411E+11,52013000000,0,,4086000000,-4252000000,0,-1909000000,41000000000,1.52851E+11,1.41693E+12,8670000000,1.03517E+12,1.50825E+12,1.20276E+12,19246000000,-7386000000,"Banco Santander, S.A.",USD,Financial Services,Banks—Diversified,2.38318E+11,,,57633000000,-1909000000,66153000000,2014000000,13160000000,3.03002E+11
SANM,2018,9/29/18,,463783000,-81658000,3014427000,,,97539000,1472844000,193072000,7110130000,238803000,378321000,-116178000,-717422000,-4032722000,419528000,118820000,6930933000,1444328000,28516000,642913000,-1701000,179197000,,-95533000,12867000,-69076000,-157625000,4407000,-95533000,-95533000,-2019000,2908000,126584000,,,1177219000,250924000,,14346000,6646347000,,73944000,30754000,156424000,47000000,-324168000,,399277000,,19157000,2702000,,6222310000,179197000,-27734000,1374004000,956000,268421000,-28335000,196048000,,2612289000,678000,1547399000,4085133000,2401895000,344124000,-118881000,Sanmina Corporation,USD,Technology,Electronic Components,607667000,612532000,1177219000,37543000,-28335000,156424000,4722000,298017000,1660983000
SANM,2019,9/28/19,,591938000,-54251000,2920929000,,,245619000,1642573000,104104000,8233859000,87731000,38354000,-127641000,-761859000,-3863077000,454741000,116949000,7933989000,1642573000,,630647000,-2727000,299870000,,141515000,35213000,34133000,-12614000,13539000,141515000,141515000,-499000,4484000,-218416000,,,1524679000,260032000,,346971000,7641921000,,42259000,27552000,382965000,81000000,121383000,,353937000,,63775000,,,6266812000,299870000,-30763000,900557000,107000,-182521000,-220218000,232947000,,2262940000,697000,1336914000,3905513000,1683022000,279803000,-134674000,Sanmina Corporation,USD,Technology,Electronic Components,385325000,1237907000,1128379000,248291000,-220218000,382965000,7532000,416819000,1573157000
SANM,2020,10/3/20,,525707000,-62321000,2819442000,,,200758000,1629916000,61045000,6960370000,47972000,18750000,-64409000,-948257000,-3723364000,480526000,114218000,6697291000,1629916000,,611794000,,263079000,,139713000,25785000,83340000,-179025000,7793000,139713000,139713000,-2705000,-867000,-39048000,,,1439917000,240931000,,329249000,6434663000,,34886000,22564000,300555000,48000000,39564000,,341420000,,-17612000,,,6300887000,263079000,-28903000,861281000,-81000,-106640000,-210280000,253887000,,2142740000,650000,1210049000,3772656000,1522589000,273470000,-65982000,Sanmina Corporation,USD,Technology,Electronic Components,347999000,1296853000,1043334000,234573000,-210280000,300555000,1573000,377297000,1497389000
SANM,2021,10/2/21,,551805000,10648000,3281664000,,,307005000,1878628000,38007000,6756643000,44066000,27750000,-91325000,-1006512000,-3454366000,650026000,109656000,6460286000,1878628000,,600997000,,296357000,,268998000,169500000,-98674000,-64059000,5493000,268998000,268998000,-2705000,,-18752000,,,1541175000,234537000,,321572000,6204838000,,40690000,20911000,338342000,24000000,-167186000,,324058000,,-54788000,,,6338863000,296357000,-19551000,1036511000,-199000,236270000,-77318000,204945000,,2328091000,643000,1464693000,4206719000,1762987000,235117000,-73296000,Sanmina Corporation,USD,Technology,Electronic Components,330322000,1518677000,1192434000,265046000,-77318000,338342000,1084000,406013000,1558924000
SBUX,2018,9/30/18,181500000,7316600000,1969900000,12494200000,,5600000,5780000000,1169500000,1262000000,24719500000,-800100000,349900000,-2361500000,-330300000,1457400000,8756300000,1305900000,20909400000,-3414300000,3541600000,5929100000,-41200000,3810100000,-1743400000,4518300000,6294000000,131000000,-7196200000,153900000,4518300000,4518000000,312400000,554900000,5584100000,,,1648500000,1704600000,6300000,9122700000,17402900000,,-330300000,,11937800000,2936500000,-41200000,,546900000,,-823100000,1042200000,24500000,41100000,3810100000,-170300000,1400500000,-39500000,7501000000,-3242800000,8173700000,602400000,22980600000,1300000,1179300000,24156400000,5684200000,134700000,-1976400000,Starbucks Corporation,USD,Consumer Cyclical,Restaurants,9440100000,6810000000,693100000,9961400000,-3242800000,11937800000,,5116000000,1853300000
SBUX,2019,9/29/19,70500000,7488100000,550500000,5653900000,,-56200000,4466200000,-6232200000,871600000,26508600000,-1650200000,,-1010800000,-503300000,-5771200000,2686600000,1449300000,22592900000,-10504800000,3490800000,6431700000,-17500000,3915700000,-1761300000,3599200000,-6069700000,-197700000,-10333900000,409800000,3599200000,3594600000,167700000,371000000,1646000000,,,1020300000,1824100000,1200000,11169600000,19020500000,,-503300000,,5047000000,3750300000,-173000000,,2227100000,,780900000,781800000,12600000,41100000,3915700000,-331000000,1529400000,-49000000,1400000,-10056900000,8112300000,634300000,25450600000,1200000,1189700000,19219600000,6168700000,1765800000,-1806600000,Starbucks Corporation,USD,Consumer Cyclical,Restaurants,11167000000,-514800000,879200000,3240400000,-10056900000,5047000000,,5365000000,2248200000
SBUX,2020,9/27/20,281200000,5141100000,-435500000,7806400000,,-44400000,1164400000,-7805100000,239700000,23518000000,1842700000,1249900000,-1711500000,-364600000,-7815600000,4350900000,1503200000,21918100000,-11954400000,3597200000,14375500000,-37700000,1599900000,-1923500000,928300000,1664300000,-2700000,-1790800000,298800000,928300000,924700000,-183500000,430300000,5166500000,,,1395400000,1679600000,5700000,14728900000,18376900000,,-364600000,,1597800000,2231900000,-10900000,,2312700000,,-1268400000,552100000,15600000,373900000,1599900000,-437000000,1551400000,64700000,-179800000,1713300000,7436500000,730600000,37173900000,1200000,997900000,29374500000,7346800000,1789900000,-1483600000,Starbucks Corporation,USD,Consumer Cyclical,Restaurants,25258800000,459600000,883400000,114200000,1713300000,1597800000,,3103100000,13102800000
SBUX,2021,10/3/21,162200000,8435400000,655300000,9756400000,,-81200000,5356900000,-5321200000,1156600000,29060600000,766900000,998900000,-319500000,147200000,-6315700000,6455700000,1524100000,24359000000,-9348400000,3677300000,14605500000,,4701600000,-2119000000,4199300000,2104800000,-43000000,-97000000,246200000,4199300000,4200300000,56700000,359500000,-1681200000,,,1133100000,1932600000,6700000,13618200000,20625200000,,147200000,,5989100000,3362900000,-49800000,,2430600000,,-878300000,349900000,147600000,846100000,4701600000,-469800000,1603900000,86200000,183800000,-3651000000,7199500000,572900000,36707100000,1200000,1211600000,31392600000,8151400000,1874800000,-1470000000,Starbucks Corporation,USD,Consumer Cyclical,Restaurants,23605100000,1605000000,940000000,4519100000,-3651000000,5989100000,,6225700000,11828200000
SCS,2019,2/22/19,,1087900000,-23100000,948600000,,15800000,163900000,849800000,37900000,3443200000,-13200000,2700000,-271600000,-47300000,880700000,261300000,81600000,3256200000,489700000,240800000,455500000,-6500000,187000000,-64300000,126000000,-20800000,-66400000,-4200000,,123500000,126000000,,-7500000,197300000,,,401900000,854700000,,482900000,2355300000,,-47300000,53700000,131200000,40500000,-24000000,,321300000,,18700000,119300000,41100000,16400000,187000000,-37500000,224800000,-2700000,8500000,122300000,214500000,56900000,1292600000,,241200000,2142400000,595200000,135800000,-81400000,Steelcase Inc.,USD,Industrials,Business Equipment & Supplies,487000000,353400000,390300000,49800000,122300000,131200000,20500000,268600000,1075500000
SCS,2020,2/28/20,,1215200000,8800000,1188800000,,7200000,245200000,970400000,45500000,3723700000,9300000,,4500000,-69300000,1011300000,541000000,85600000,3487300000,633900000,233600000,664200000,-1200000,236400000,-69100000,199700000,282300000,7200000,-8700000,,195800000,199700000,,-6600000,-2900000,,,380400000,934800000,,481400000,2508500000,,-69300000,50600000,360800000,55400000,-6200000,,323600000,,54400000,102900000,30800000,28400000,236400000,-27300000,215000000,-1100000,10800000,-81900000,208700000,52300000,1595000000,,244300000,2565400000,690900000,124600000,-73400000,Steelcase Inc.,USD,Industrials,Business Equipment & Supplies,741400000,497900000,372400000,287400000,-81900000,360800000,1800000,322000000,1170800000
SCS,2021,2/26/21,,773400000,-56400000,1045400000,,7100000,25900000,960500000,-200000,2596200000,68500000,,-30600000,-40000000,988000000,489800000,85200000,2513900000,652000000,218100000,636200000,800000,82300000,-43500000,26100000,-51500000,120900000,-42700000,,25500000,26100000,,-12300000,-2400000,,,319800000,655300000,,479200000,1822800000,,-40000000,48100000,64800000,53000000,27100000,,312400000,,-194000000,90400000,21400000,12500000,82300000,-27100000,193500000,2100000,-69000000,-87800000,199800000,51500000,1393500000,,181300000,2354000000,515000000,113300000,-41300000,Steelcase Inc.,USD,Industrials,Business Equipment & Supplies,727200000,530400000,270300000,23500000,-87800000,64800000,7400000,167500000,1197900000
