ticker,date,accountsPayable,totalCashFromOperatingActivities,changeToNetincome,researchDevelopment,totalStockholderEquity,incomeTaxExpense,netTangibleAssets,effectOfExchangeRate,otherAssets,deferredLongTermAssetCharges,otherLiab,discontinuedOperations,depreciation,nonRecurring,longTermDebt,shortTermInvestments,totalOperatingExpenses,cash,longTermInvestments,capitalExpenditures,dividendsPaid,treasuryStock,repurchaseOfStock,changeToLiabilities,incomeBeforeTax,changeToOperatingActivities,otherCashflowsFromFinancingActivities,totalOtherIncomeExpenseNet,interestExpense,totalCashflowsFromInvestingActivities,totalCurrentLiabilities,effectOfAccountingCharges,otherCurrentAssets,extraordinaryItems,otherCashflowsFromInvestingActivities,operatingIncome,ebit,goodWill,commonStock,otherStockholderEquity,totalAssets,investments,totalLiab,inventory,netIncomeApplicableToCommonShares,sellingGeneralAdministrative,grossProfit,changeToAccountReceivables,issuanceOfStock,netIncome,otherOperatingExpenses,shortLongTermDebt,otherItems,intangibleAssets,netIncomeFromContinuingOps,costOfRevenue,minorityInterest,netReceivables,propertyPlantEquipment,deferredLongTermLiab,totalRevenue,changeToInventory,totalCurrentAssets,netBorrowings,totalCashFromFinancingActivities,otherCurrentLiab,capitalSurplus,changeInCash,retainedEarnings,company_name,sector,subsector
CTVA,2017-12-31,,-275000000.0,-2587000000.0,1075000000,,-2616000000,,165000000.0,,,,835000000,464000000.0,,,,10348000000,,,-1186000000.0,-988000000.0,,-25000000.0,-449000000.0,-498000000,1142000000.0,-1282000000.0,-834000000,-369000000,1296000000.0,,,,,-314000000.0,336000000,336000000,,,,,388000000.0,,,2916000000,3082000000.0,4785000000,-693000000.0,265000000.0,2916000000,195000000.0,,,,2118000000,5899000000,,,,,10684000000,-1105000000.0,,4030000000.0,2025000000.0,,,3268000000.0,,"Corteva, Inc.",Basic Materials,Agricultural Inputs
CVX,2021-12-31,,29200000000.0,-2925000000.0,,135862000000.0,5950000000,131460000000.0,-200000000.0,,,,,17900000000.0,,,,140114000000,,,-8100000000.0,-10200000000.0,,,0.0,21639000000,-1400000000.0,,6147000000,-712000000,-5900000000.0,,,,,400000000.0,15492000000,15492000000,,,,,,,,15625000000,25428000000.0,66234000000,,,15625000000,6840000000,,,,15689000000,89372000000,,,,,155606000000,,,-12900000000.0,-23100000000.0,,,100000000.0,,Chevron Corporation,Energy,Oil & Gas Integrated
CVX,2020-12-31,10950000000.0,10577000000.0,341000000.0,,131688000000.0,-1892000000,127286000000.0,-50000000.0,9691000000.0,5286000000.0,39499000000.0,,17383000000.0,,42320000000.0,31000000.0,97790000000,5596000000.0,39052000000.0,-8922000000.0,-9651000000.0,-47350000000.0,-1531000000.0,-3576000000.0,-7453000000,-39000000.0,-24000000.0,-4134000000,-697000000,-6965000000.0,22183000000.0,,438000000.0,,-1419000000.0,-3319000000,-3319000000,4402000000.0,1832000000.0,-5852000000.0,239790000000.0,112000000.0,107064000000.0,5676000000.0,-5543000000,24557000000.0,43983000000,2423000000.0,,-5543000000,4492000000,-4265000000.0,,,-5561000000,50488000000,1038000000.0,11398000000.0,160567000000.0,1939000000.0,94471000000,284000000.0,26078000000.0,7470000000.0,-3736000000.0,1086909000.0,16829000000.0,-174000000.0,160377000000.0,Chevron Corporation,Energy,Oil & Gas Integrated
CVX,2019-12-31,14103000000.0,27314000000.0,3917000000.0,,144213000000.0,2691000000,139750000000.0,332000000.0,11380000000.0,4178000000.0,39391000000.0,,18546000000.0,,23409000000.0,63000000.0,129387000000,5686000000.0,38688000000.0,-14116000000.0,-8959000000.0,-49829000000.0,-2935000000.0,-109000000.0,5536000000,110000000.0,-18000000.0,-4942000000,-798000000,-11458000000.0,26530000000.0,,463000000.0,,-1245000000.0,10478000000,10478000000,4463000000.0,1832000000.0,-5230000000.0,237428000000.0,1094000000.0,92220000000.0,5848000000.0,2924000000,25945000000.0,59752000000,1852000000.0,,2924000000,4138000000,-1618000000.0,,,2845000000,80113000000,995000000.0,13314000000.0,154568000000.0,1507000000.0,139865000000,7000000.0,28329000000.0,-7846000000.0,-19758000000.0,2045765000.0,17265000000.0,-3570000000.0,174945000000.0,Chevron Corporation,Energy,Oil & Gas Integrated
CVX,2018-12-31,13953000000.0,30618000000.0,-2923000000.0,,154554000000.0,5715000000,150036000000.0,-91000000.0,10571000000.0,4399000000.0,42317000000.0,,19017000000.0,,28606000000.0,1003000000.0,144278000000,9342000000.0,35546000000.0,-13792000000.0,-8502000000.0,-45377000000.0,-604000000.0,-494000000.0,20575000000,269000000.0,-91000000.0,5951000000,-748000000,-12290000000.0,27171000000.0,,620000000.0,,111000000.0,14624000000,14624000000,4518000000.0,1832000000.0,-3784000000.0,253863000000.0,-609000000.0,98221000000.0,5704000000.0,14824000000,24942000000.0,64324000000,437000000.0,,14824000000,4864000000,4999000000.0,,,14860000000,94578000000,1088000000.0,14771000000.0,169207000000.0,1569000000.0,158902000000,-424000000.0,34021000000.0,-4502000000.0,-13699000000.0,1628000000.0,17112000000.0,4538000000.0,180987000000.0,Chevron Corporation,Energy,Oil & Gas Integrated
D,2020-12-31,944000000.0,5227000000.0,3588000000.0,,23730000000.0,83000000,15584000000.0,,18902000000.0,,24070000000.0,-1878000000,2836000000.0,,33907000000.0,,10573000000,172000000.0,3559000000.0,-6331000000.0,-2873000000.0,-1717000000.0,-3080000000.0,35000000.0,1411000000,-632000000.0,-446000000.0,-2188000000,-1377000000,-2916000000.0,10843000000.0,,2348000000.0,,3598000000.0,3599000000,3599000000,7381000000.0,21258000000.0,-1717000000.0,95905000000.0,-326000000.0,69444000000.0,1550000000.0,-466000000,-405000000.0,7399000000,-238000000.0,159000000.0,-401000000,1873000000,1905000000.0,,765000000.0,1328000000,6773000000,344000000.0,2507000000.0,58412000000.0,9133000000.0,14172000000,39000000.0,6886000000.0,3907000000.0,-2333000000.0,5626000000.0,,-22000000.0,4189000000.0,"Dominion Energy, Inc.",Utilities,Utilities—Regulated Electric
D,2019-12-31,1023000000.0,5204000000.0,1755000000.0,,29607000000.0,209000000,21527000000.0,,30272000000.0,,30439000000.0,716000000,2977000000.0,,28898000000.0,,11045000000,135000000.0,1713000000.0,-5321000000.0,-2983000000.0,-1793000000.0,-3080000000.0,-225000000.0,869000000,-500000000.0,1842000000.0,-2487000000,-1477000000,-4622000000.0,9940000000.0,,1624000000.0,,72000000.0,3356000000,3356000000,7395000000.0,23824000000.0,-1793000000.0,103823000000.0,-209000000.0,69790000000.0,1616000000.0,1341000000,-141000000.0,6426000000,-71000000.0,4097000000.0,1358000000,928000000,2435000000.0,,685000000.0,660000000,7975000000,2039000000.0,2425000000.0,57662000000.0,7652000000.0,14401000000,-90000000.0,6096000000.0,-4451000000.0,-704000000.0,4223000000.0,,-122000000.0,7576000000.0,"Dominion Energy, Inc.",Utilities,Utilities—Regulated Electric
D,2018-12-31,914000000.0,4773000000.0,287000000.0,,20107000000.0,522000000,13027000000.0,,9487000000.0,,16959000000.0,452000000,2280000000.0,,31225000000.0,,8071000000,268000000.0,1626000000.0,-4405000000.0,-2185000000.0,-1700000000.0,-3080000000.0,67000000.0,2619000000,-169000000.0,-274000000.0,-509000000,-1279000000,-2358000000.0,7647000000.0,,1116000000.0,,-67000000.0,3128000000,3128000000,6410000000.0,12588000000.0,-1700000000.0,77914000000.0,-428000000.0,55866000000.0,1418000000.0,2447000000,-260000000.0,5108000000,-110000000.0,2461000000.0,2447000000,580000000,3650000000.0,,670000000.0,2097000000,6091000000,1941000000.0,2080000000.0,54560000000.0,2676000000.0,11199000000,-29000000.0,5161000000.0,-2211000000.0,-2209000000.0,1804000000.0,,206000000.0,9219000000.0,"Dominion Energy, Inc.",Utilities,Utilities—Regulated Electric
D,2017-12-31,875000000.0,4502000000.0,75000000.0,,17142000000.0,-30000000,10052000000.0,,9521000000.0,,16599000000.0,452000000,2202000000.0,,30980000000.0,,8544000000,120000000.0,1882000000.0,-5909000000.0,-1931000000.0,-659000000.0,-3080000000.0,-89000000.0,3090000000,-597000000.0,-269000000.0,-952000000,-1205000000,-5942000000.0,9636000000.0,,685000000.0,,-76000000.0,4042000000,4042000000,6405000000.0,9865000000.0,-659000000.0,76585000000.0,-95000000.0,57215000000.0,1477000000.0,2999000000,-237000000.0,6378000000,-103000000.0,1302000000.0,2999000000,668000000,3131000000.0,,685000000.0,3120000000,6208000000,2228000000.0,1786000000.0,53758000000.0,2480000000.0,12586000000,15000000.0,4334000000.0,2201000000.0,1303000000.0,1476000000.0,,-137000000.0,7936000000.0,"Dominion Energy, Inc.",Utilities,Utilities—Regulated Electric
DAN,2020-12-31,1331000000.0,386000000.0,9000000.0,,1758000000.0,58000000,1043000000.0,2000000.0,731000000.0,611000000.0,719000000.0,,365000000.0,,2495000000.0,21000000.0,6929000000,559000000.0,201000000.0,-326000000.0,-15000000.0,-1182000000.0,,82000000.0,7000000,-49000000.0,-34000000.0,-170000000,-138000000,-327000000.0,1941000000.0,,49000000.0,,-13000000.0,177000000,177000000,479000000.0,2000000.0,-1026000000.0,7376000000.0,18000000.0,5362000000.0,1149000000.0,-31000000,431000000.0,621000000,-66000000.0,,-31000000,,8000000.0,,236000000.0,-51000000,6485000000,256000000.0,1415000000.0,2441000000.0,5000000.0,7106000000,69000000.0,3288000000.0,37000000.0,-12000000.0,117000000.0,2408000000.0,49000000.0,530000000.0,Dana Incorporated,Consumer Cyclical,Auto Parts
DAN,2019-12-31,1255000000.0,637000000.0,99000000.0,,1873000000.0,-32000000,1140000000.0,5000000.0,700000000.0,580000000.0,693000000.0,,339000000.0,,2383000000.0,19000000.0,8019000000,508000000.0,182000000.0,-426000000.0,-58000000.0,-1137000000.0,-25000000.0,-96000000.0,201000000,-89000000.0,13000000.0,-400000000,-122000000,-1123000000.0,1845000000.0,,43000000.0,,-32000000.0,601000000,601000000,493000000.0,2000000.0,-987000000.0,7220000000.0,2000000.0,5085000000.0,1193000000.0,226000000,531000000.0,1127000000,134000000.0,,226000000,-17000000.0,15000000.0,,240000000.0,233000000,7493000000,262000000.0,1290000000.0,2443000000.0,6000000.0,8620000000,35000000.0,3162000000.0,549000000.0,479000000.0,107000000.0,2386000000.0,-2000000.0,622000000.0,Dana Incorporated,Consumer Cyclical,Auto Parts
DAN,2018-12-31,1217000000.0,568000000.0,-8000000.0,,1345000000.0,78000000,917000000.0,-16000000.0,525000000.0,445000000.0,756000000.0,,270000000.0,,1873000000.0,21000000.0,7508000000,510000000.0,208000000.0,-325000000.0,-58000000.0,-1481000000.0,-25000000.0,97000000.0,518000000,4000000.0,-63000000.0,-117000000,-96000000,-462000000.0,1747000000.0,,34000000.0,,-2000000.0,635000000,635000000,264000000.0,2000000.0,-1362000000.0,5918000000.0,15000000.0,4376000000.0,1031000000.0,427000000,514000000.0,1157000000,-113000000.0,,427000000,-17000000.0,20000000.0,,164000000.0,440000000,6986000000,197000000.0,1235000000.0,1850000000.0,4000000.0,8143000000,-110000000.0,2907000000.0,-34000000.0,-180000000.0,124000000.0,2368000000.0,-90000000.0,456000000.0,Dana Incorporated,Consumer Cyclical,Auto Parts
DAN,2017-12-31,1165000000.0,554000000.0,218000000.0,,1013000000.0,283000000,712000000.0,43000000.0,491000000.0,420000000.0,845000000.0,,233000000.0,,1936000000.0,40000000.0,6655000000,603000000.0,163000000.0,-393000000.0,-35000000.0,-1429000000.0,-25000000.0,234000000.0,399000000,10000000.0,-31000000.0,-155000000,-102000000,-583000000.0,1702000000.0,,23000000.0,,-1000000.0,554000000,554000000,127000000.0,2000000.0,-1342000000.0,5644000000.0,-7000000.0,4483000000.0,969000000.0,105000000,515000000.0,1080000000,-141000000.0,,111000000,-17000000.0,23000000.0,,174000000.0,116000000,6129000000,148000000.0,1164000000.0,1807000000.0,5000000.0,7209000000,-146000000.0,2882000000.0,-54000000.0,-120000000.0,130000000.0,2354000000.0,-106000000.0,86000000.0,Dana Incorporated,Consumer Cyclical,Auto Parts
DD,2020-12-31,2964000000.0,4095000000.0,2784000000.0,860000000,38504000000.0,-23000000,-2884000000.0,67000000.0,6934000000.0,234000000.0,4857000000.0,-49000000,3094000000.0,,21804000000.0,,18704000000,2544000000.0,1083000000.0,-1264000000.0,-882000000.0,44000000.0,-247000000.0,177000000.0,-2897000000,113000000.0,-105000000.0,-4590000000,-767000000,-202000000.0,4699000000.0,,1146000000.0,,29000000.0,1693000000,1693000000,30244000000.0,7000000.0,44000000.0,70904000000.0,,31834000000.0,3726000000.0,-2951000000,2203000000.0,6875000000,308000000.0,57000000.0,-2951000000,,5000000.0,,11144000000.0,-2874000000,13522000000,566000000.0,3461000000.0,10622000000.0,370000000.0,20397000000,570000000.0,10877000000.0,4415000000.0,3238000000.0,708000000.0,50039000000.0,7198000000.0,-11586000000.0,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals
DD,2019-12-31,2934000000.0,1409000000.0,2825000000.0,955000000,40987000000.0,140000000,-5757000000.0,9000000.0,647000000.0,189000000.0,5414000000.0,1214000000,2066000000.0,,13615000000.0,,18397000000,1540000000.0,1260000000.0,-2677000000.0,-1611000000.0,-1416000000.0,-2413000000.0,-1049000000.0,-474000000,-1091000000.0,-7451000000.0,-3589000000,-668000000,-2313000000.0,8346000000.0,,436000000.0,,20000000.0,3115000000,3115000000,33151000000.0,7000000.0,-1416000000.0,69349000000.0,45000000.0,27793000000.0,4319000000.0,497000000,2589000000.0,7709000000,-2227000000.0,85000000.0,498000000,,2000000000.0,,13593000000.0,-614000000,13803000000,569000000.0,3704000000.0,10699000000.0,312000000.0,21512000000,387000000.0,9999000000.0,-160000000.0,-11550000000.0,591000000.0,50796000000.0,-12445000000.0,-8400000000.0,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals
DD,2018-12-31,2619000000.0,4731000000.0,4074000000.0,1070000000,94292000000.0,195000000,45141000000.0,-344000000.0,359000000.0,178000000.0,6019000000.0,3595000000,2170000000.0,,12599000000.0,29000000.0,18720000000,8548000000.0,1773000000.0,-3997000000.0,-3491000000.0,-17949000000.0,-4549000000.0,201000000.0,600000000,-2452000000.0,-744000000.0,-3274000000,-55000000,-2462000000.0,73312000000.0,,110532000000.0,,714000000.0,3874000000,3874000000,34496000000.0,8000000.0,-12528000000.0,187855000000.0,615000000.0,91955000000.0,4107000000.0,3828000000,2932000000.0,8920000000,-1611000000.0,197000000.0,3845000000,,11000000.0,,14655000000.0,405000000,13674000000,1608000000.0,3439000000.0,9917000000.0,134000000.0,22594000000,-1496000000.0,126655000000.0,6669000000.0,-1918000000.0,69836000000.0,81976000000.0,7000000.0,30257000000.0,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals
DD,2017-12-31,12861000000.0,-765000000.0,4471000000.0,657000000,100330000000.0,-1758000000,7529000000.0,297000000.0,5323000000.0,1869000000.0,34049000000.0,1058000000,1060000000.0,,29773000000.0,956000000.0,10727000000,13331000000.0,7900000000.0,-3878000000.0,-3394000000.0,-10161000000.0,-1099000000.0,2631000000.0,-1525000000,1514000000.0,-168000000.0,-2470000000,-1057000000,14325000000.0,26128000000.0,,1721000000.0,,9412000000.0,945000000,945000000,59527000000.0,23000000.0,-9161000000.0,192164000000.0,1827000000.0,90237000000.0,16992000000.0,1146000000,1580000000.0,3687000000,-9782000000.0,519000000.0,1159000000,,2067000000.0,,33274000000.0,233000000,7985000000,1597000000.0,16893000000.0,36247000000.0,2110000000.0,11672000000,-1818000000.0,49893000000.0,-2412000000.0,-6554000000.0,4183000000.0,81257000000.0,7391000000.0,29211000000.0,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals
DE,2021-10-31,9554000000.0,7726000000.0,-311000000.0,1587000000,18431000000.0,1658000000,13583000000.0,55000000.0,5652000000.0,1037000000.0,5063000000.0,,1929000000.0,,8877000000.0,3000000.0,35862000000,7188000000.0,153000000.0,-2580000000.0,-1040000000.0,-23072000000.0,-2538000000.0,1884000000.0,7623000000,-343000000.0,-98000000.0,-471000000,-306000000,-5750000000.0,27533000000.0,,43000000.0,,-4935000000.0,8094000000,8094000000,3291000000.0,5054000000.0,-2539000000.0,84114000000.0,-85000000.0,65680000000.0,6781000000.0,5963000000,2879000000.0,12188000000,969000000.0,148000000.0,5963000000,-372000000,1347000000.0,,1557000000.0,5965000000,31768000000,3000000.0,6056000000.0,6074000000.0,,43956000000,-2497000000.0,60340000000.0,2450000000.0,-1078000000.0,1438000000.0,,953000000.0,36449000000.0,Deere & Company,Industrials,Farm & Heavy Construction Machinery
DE,2020-11-01,7993000000.0,7483000000.0,393000000.0,1589000000,12937000000.0,1082000000,8260000000.0,32000000.0,3370000000.0,1499000000.0,6037000000.0,,1985000000.0,,10085000000.0,7000000.0,30966000000,6145000000.0,174000000.0,-2656000000.0,-956000000.0,-23604000000.0,-750000000.0,-7000000.0,3835000000,-186000000.0,-133000000.0,-713000000,-305000000,-3319000000.0,23071000000.0,,59000000.0,,-2343000000.0,4548000000,4548000000,3081000000.0,4895000000.0,-5539000000.0,75091000000.0,-37000000.0,62147000000.0,4999000000.0,2751000000,2732000000.0,8934000000,2009000000.0,331000000.0,2751000000,65000000,168000000.0,,1596000000.0,2753000000,26580000000,7000000.0,5553000000.0,6102000000.0,,35514000000,397000000.0,53412000000.0,528000000.0,-980000000.0,1116000000.0,,3216000000.0,31646000000.0,Deere & Company,Industrials,Farm & Heavy Construction Machinery
DE,2019-11-03,7885000000.0,3412000000.0,-245000000.0,1782000000,11413000000.0,852000000,7116000000.0,-56000000.0,3443000000.0,1466000000.0,6590000000.0,,1869000000.0,,5415000000.0,1000000.0,34923000000,3175000000.0,199000000.0,-3449000000.0,-943000000.0,-23081000000.0,-1253000000.0,46000000.0,4109000000,-185000000.0,-116000000.0,-201000000,-232000000,-3924000000.0,24741000000.0,,21000000.0,,-2165000000.0,4310000000,4310000000,2917000000.0,4642000000.0,-5607000000.0,73011000000.0,-51000000.0,61580000000.0,5975000000.0,3253000000,2999000000.0,9178000000,-869000000.0,178000000.0,3253000000,87000000,710000000.0,,1380000000.0,3257000000,30055000000,18000000.0,6872000000.0,5929000000.0,,39233000000,-780000000.0,50853000000.0,2643000000.0,509000000.0,1081000000.0,,-59000000.0,29852000000.0,Deere & Company,Industrials,Farm & Heavy Construction Machinery
DE,2018-10-28,9712000000.0,1822000000.0,1600000000.0,1658000000,11288000000.0,1727000000,6328000000.0,26000000.0,3191000000.0,808000000.0,6345000000.0,,1782000000.0,,4714000000.0,8000000.0,33159000000,3195000000.0,192000000.0,-2950000000.0,-806000000.0,-20739000000.0,-958000000.0,722000000.0,4098000000,-1026000000.0,-93000000.0,-61000000,-268000000,-8176000000.0,25130000000.0,,90000000.0,,-1563000000.0,4159000000,4159000000,3101000000.0,4474000000.0,-4427000000.0,70108000000.0,-57000000.0,58803000000.0,6149000000.0,2368000000,2897000000.0,8985000000,-1531000000.0,217000000.0,2368000000,271000000,1320000000.0,,1859000000.0,2371000000,28333000000,17000000.0,6931000000.0,5821000000.0,,37318000000,-1772000000.0,48660000000.0,2516000000.0,876000000.0,49000000.0,,-5452000000.0,27553000000.0,Deere & Company,Industrials,Farm & Heavy Construction Machinery
DELL,2021-01-29,21696000000.0,11407000000.0,1377000000.0,5275000000,2479000000.0,165000000,-53389000000.0,36000000.0,8459000000.0,6230000000.0,18321000000.0,,5075000000.0,,36844000000.0,,89317000000,14201000000.0,1634000000.0,-2082000000.0,,-619000000.0,-241000000.0,4413000000.0,3670000000,-2384000000.0,-1633000000.0,-1237000000,-2389000000,-460000000.0,54132000000.0,,6134000000.0,,28000000.0,4907000000,4907000000,40829000000.0,16849000000.0,-314000000.0,123415000000.0,-169000000.0,115862000000.0,3402000000.0,3250000000,19235000000.0,29417000000,-396000000.0,452000000.0,3250000000,,1474000000.0,,15039000000.0,3505000000,64807000000,5074000000.0,13788000000.0,8548000000.0,1094000000.0,94224000000,-243000000.0,43567000000.0,-4528000000.0,-5950000000.0,20294000000.0,,5033000000.0,-13751000000.0,Dell Technologies Inc.,Technology,Computer Hardware
DELL,2020-01-31,20065000000.0,9291000000.0,-3226000000.0,4992000000,-1574000000.0,-5533000000,-62051000000.0,-90000000.0,7968000000.0,5960000000.0,17571000000.0,,5870000000.0,,40706000000.0,,88681000000,9302000000.0,865000000.0,-2576000000.0,,-774000000.0,-8000000.0,4621000000.0,-4000000,-2888000000.0,-3618000000.0,-3477000000,-2675000000,-4686000000.0,52456000000.0,,5421000000.0,,40000000.0,3473000000,3473000000,41691000000.0,16091000000.0,-709000000.0,118861000000.0,316000000.0,115706000000.0,3281000000.0,4616000000,20463000000.0,28928000000,-286000000.0,658000000.0,4616000000,,3585000000.0,,18786000000.0,5529000000,63226000000,4729000000.0,13084000000.0,7835000000.0,998000000.0,92154000000,311000000.0,36868000000.0,-1636000000.0,-4604000000.0,19118000000.0,,-89000000.0,-16891000000.0,Dell Technologies Inc.,Technology,Computer Hardware
DELL,2019-02-01,19213000000.0,6991000000.0,472000000.0,4604000000,-5765000000.0,-180000000,-68741000000.0,-189000000.0,2215000000.0,654000000.0,18589000000.0,,7535000000.0,,46385000000.0,,90409000000,9676000000.0,1008000000.0,-1497000000.0,,-530000000.0,-14075000000.0,4370000000.0,-2361000000,-738000000.0,-2653000000.0,-2573000000,-2488000000,3389000000.0,44972000000.0,,4749000000.0,,40000000.0,212000000,212000000,40089000000.0,16114000000.0,-467000000.0,111820000000.0,5687000000.0,112762000000.0,3649000000.0,-2310000000,20450000000.0,25266000000,-1104000000.0,805000000.0,-2310000000,,1207000000.0,,22887000000.0,-2181000000,65355000000,4823000000.0,12871000000.0,5259000000.0,817000000.0,90621000000,-1445000000.0,36138000000.0,1594000000.0,-14329000000.0,16584000000.0,,-4138000000.0,-21349000000.0,Dell Technologies Inc.,Technology,Computer Hardware
